invoice_id,customer_id,amount_usd,status,created_at,subscription_plan
INV-STRIPE-102119,CUST-8175,199.0,Failed,2025-08-04 00:00:00,Professional
INV-STRIPE-102120,CUST-7609,49.0,Paid,2025-05-21 00:00:00,Basic
INV-STRIPE-102121,CUST-5180,49.0,Paid,2025-06-28 00:00:00,Basic
INV-STRIPE-102122,CUST-5057,199.0,Refunded,2025-06-16 00:00:00,Professional
INV-STRIPE-102123,CUST-5013,199.0,Paid,2025-09-20 00:00:00,Professional
INV-STRIPE-102124,CUST-7193,199.0,Failed,2025-02-06 00:00:00,Professional
INV-STRIPE-102125,CUST-8958,49.0,Paid,2025-06-29 00:00:00,Basic
INV-STRIPE-102126,CUST-7550,49.0,Paid,2025-02-19 00:00:00,Basic
INV-STRIPE-102127,CUST-9542,199.0,Refunded,2025-02-23 00:00:00,Professional
INV-STRIPE-102128,CUST-8944,49.0,Paid,2025-12-04 00:00:00,Basic
INV-STRIPE-102129,CUST-5892,199.0,Paid,2025-08-17 00:00:00,Professional
INV-STRIPE-102130,CUST-8721,999.0,Paid,2025-05-07 00:00:00,Enterprise
INV-STRIPE-102131,CUST-7879,199.0,Failed,2025-08-06 00:00:00,Professional
INV-STRIPE-102132,CUST-8481,49.0,Failed,2025-01-22 00:00:00,Basic
INV-STRIPE-102133,CUST-6644,49.0,Paid,2025-11-04 00:00:00,Basic
INV-STRIPE-102134,CUST-8685,49.0,Paid,2025-05-23 00:00:00,Basic
INV-STRIPE-102135,CUST-7495,199.0,Paid,2025-09-11 00:00:00,Professional
INV-STRIPE-102136,CUST-9799,199.0,Paid,2025-03-03 00:00:00,Professional
INV-STRIPE-102137,CUST-9294,199.0,Refunded,2025-08-17 00:00:00,Professional
INV-STRIPE-102138,CUST-8809,199.0,Refunded,2025-05-17 00:00:00,Professional
INV-STRIPE-102139,CUST-7868,199.0,Failed,2025-12-22 00:00:00,Professional
INV-STRIPE-102140,CUST-6188,199.0,Paid,2025-06-04 00:00:00,Professional
INV-STRIPE-102141,CUST-7273,199.0,Paid,2025-05-13 00:00:00,Professional
INV-STRIPE-102142,CUST-9274,49.0,Paid,2025-07-02 00:00:00,Basic
INV-STRIPE-102143,CUST-8846,999.0,Paid,2025-06-07 00:00:00,Enterprise
INV-STRIPE-102144,CUST-5612,49.0,Paid,2025-09-26 00:00:00,Basic
INV-STRIPE-102145,CUST-8396,199.0,Paid,2025-04-17 00:00:00,Professional
INV-STRIPE-102146,CUST-9123,49.0,Failed,2025-06-06 00:00:00,Basic
INV-STRIPE-102147,CUST-5106,49.0,Paid,2025-11-22 00:00:00,Basic
INV-STRIPE-102148,CUST-5375,49.0,Failed,2025-07-22 00:00:00,Basic
INV-STRIPE-102149,CUST-9552,199.0,Paid,2025-09-18 00:00:00,Professional
INV-STRIPE-102150,CUST-6656,199.0,Paid,2025-01-07 00:00:00,Professional
INV-STRIPE-102151,CUST-5354,999.0,Refunded,2025-04-16 00:00:00,Enterprise
INV-STRIPE-102152,CUST-6804,999.0,Refunded,2025-02-15 00:00:00,Enterprise
INV-STRIPE-102153,CUST-7715,199.0,Refunded,2025-03-11 00:00:00,Professional
INV-STRIPE-102154,CUST-9167,49.0,Refunded,2025-01-29 00:00:00,Basic
INV-STRIPE-102155,CUST-5848,49.0,Refunded,2025-03-31 00:00:00,Basic
INV-STRIPE-102156,CUST-9862,199.0,Paid,2025-09-29 00:00:00,Professional
INV-STRIPE-102157,CUST-7791,999.0,Failed,2025-03-03 00:00:00,Enterprise
INV-STRIPE-102158,CUST-5499,49.0,Failed,2025-01-25 00:00:00,Basic
INV-STRIPE-102159,CUST-7550,999.0,Refunded,2025-01-25 00:00:00,Enterprise
INV-STRIPE-102160,CUST-6091,999.0,Paid,2025-06-16 00:00:00,Enterprise
INV-STRIPE-102161,CUST-6267,49.0,Refunded,2025-05-24 00:00:00,Basic
INV-STRIPE-102162,CUST-5151,199.0,Paid,2025-04-14 00:00:00,Professional
INV-STRIPE-102163,CUST-7712,199.0,Refunded,2025-05-14 00:00:00,Professional
INV-STRIPE-102164,CUST-7390,49.0,Paid,2025-11-08 00:00:00,Basic
INV-STRIPE-102165,CUST-8484,999.0,Refunded,2025-06-26 00:00:00,Enterprise
INV-STRIPE-102166,CUST-6608,199.0,Failed,2025-01-24 00:00:00,Professional
INV-STRIPE-102167,CUST-6203,49.0,Refunded,2025-03-24 00:00:00,Basic
INV-STRIPE-102168,CUST-9721,999.0,Refunded,2025-03-30 00:00:00,Enterprise
INV-STRIPE-102169,CUST-7653,49.0,Failed,2025-06-22 00:00:00,Basic
INV-STRIPE-102170,CUST-5466,999.0,Failed,2025-05-26 00:00:00,Enterprise
INV-STRIPE-102171,CUST-8904,199.0,Refunded,2025-01-31 00:00:00,Professional
INV-STRIPE-102172,CUST-7553,999.0,Paid,2025-01-08 00:00:00,Enterprise
INV-STRIPE-102173,CUST-5195,49.0,Paid,2025-01-20 00:00:00,Basic
INV-STRIPE-102174,CUST-6863,49.0,Paid,2025-11-27 00:00:00,Basic
INV-STRIPE-102175,CUST-8441,49.0,Paid,2025-02-08 00:00:00,Basic
INV-STRIPE-102176,CUST-7323,49.0,Refunded,2025-06-15 00:00:00,Basic
INV-STRIPE-102177,CUST-8163,999.0,Paid,2025-09-04 00:00:00,Enterprise
INV-STRIPE-102178,CUST-7058,999.0,Refunded,2025-01-29 00:00:00,Enterprise
INV-STRIPE-102179,CUST-8217,49.0,Paid,2025-05-15 00:00:00,Basic
INV-STRIPE-102180,CUST-8932,49.0,Paid,2025-03-08 00:00:00,Basic
INV-STRIPE-102181,CUST-8827,199.0,Failed,2025-08-03 00:00:00,Professional
INV-STRIPE-102182,CUST-8236,49.0,Paid,2025-01-07 00:00:00,Basic
INV-STRIPE-102183,CUST-5143,49.0,Paid,2025-10-14 00:00:00,Basic
INV-STRIPE-102184,CUST-8119,999.0,Paid,2025-02-23 00:00:00,Enterprise
INV-STRIPE-102185,CUST-6560,199.0,Paid,2025-10-04 00:00:00,Professional
INV-STRIPE-102186,CUST-6208,49.0,Failed,2025-05-12 00:00:00,Basic
INV-STRIPE-102187,CUST-9854,199.0,Paid,2025-09-07 00:00:00,Professional
INV-STRIPE-102188,CUST-7935,49.0,Refunded,2025-04-30 00:00:00,Basic
INV-STRIPE-102189,CUST-5903,49.0,Paid,2025-10-21 00:00:00,Basic
INV-STRIPE-102190,CUST-9606,49.0,Failed,2025-09-03 00:00:00,Basic
INV-STRIPE-102191,CUST-7051,199.0,Refunded,2025-09-07 00:00:00,Professional
INV-STRIPE-102192,CUST-9741,199.0,Paid,2025-03-11 00:00:00,Professional
INV-STRIPE-102193,CUST-5905,199.0,Paid,2025-12-14 00:00:00,Professional
INV-STRIPE-102194,CUST-6372,199.0,Failed,2025-03-04 00:00:00,Professional
INV-STRIPE-102195,CUST-8480,199.0,Refunded,2025-09-15 00:00:00,Professional
INV-STRIPE-102196,CUST-9465,49.0,Failed,2025-08-07 00:00:00,Basic
INV-STRIPE-102197,CUST-9986,49.0,Paid,2025-12-06 00:00:00,Basic
INV-STRIPE-102198,CUST-9398,199.0,Refunded,2025-07-27 00:00:00,Professional
INV-STRIPE-102199,CUST-7984,199.0,Refunded,2025-04-13 00:00:00,Professional
INV-STRIPE-102200,CUST-6255,49.0,Failed,2025-06-12 00:00:00,Basic
INV-STRIPE-102201,CUST-8549,49.0,Refunded,2025-12-28 00:00:00,Basic
INV-STRIPE-102202,CUST-7076,199.0,Paid,2025-08-12 00:00:00,Professional
INV-STRIPE-102203,CUST-5607,49.0,Failed,2025-06-24 00:00:00,Basic
INV-STRIPE-102204,CUST-9457,199.0,Paid,2025-07-14 00:00:00,Professional
INV-STRIPE-102205,CUST-7049,49.0,Paid,2025-06-28 00:00:00,Basic
INV-STRIPE-102206,CUST-5821,49.0,Refunded,2025-08-14 00:00:00,Basic
INV-STRIPE-102207,CUST-5941,199.0,Failed,2025-07-30 00:00:00,Professional
INV-STRIPE-102208,CUST-8852,199.0,Paid,2025-04-13 00:00:00,Professional
INV-STRIPE-102209,CUST-5534,199.0,Paid,2025-11-26 00:00:00,Professional
INV-STRIPE-102210,CUST-6264,199.0,Paid,2025-10-16 00:00:00,Professional
INV-STRIPE-102211,CUST-5641,999.0,Paid,2025-03-21 00:00:00,Enterprise
INV-STRIPE-102212,CUST-7722,49.0,Failed,2025-11-08 00:00:00,Basic
INV-STRIPE-102213,CUST-5232,49.0,Paid,2025-10-01 00:00:00,Basic
INV-STRIPE-102214,CUST-6846,49.0,Paid,2025-04-16 00:00:00,Basic
INV-STRIPE-102215,CUST-7682,999.0,Paid,2025-01-01 00:00:00,Enterprise
INV-STRIPE-102216,CUST-9455,49.0,Paid,2025-06-23 00:00:00,Basic
INV-STRIPE-102217,CUST-8135,999.0,Failed,2025-07-06 00:00:00,Enterprise
INV-STRIPE-102218,CUST-8352,49.0,Paid,2025-05-30 00:00:00,Basic
INV-STRIPE-102219,CUST-8034,199.0,Failed,2025-11-12 00:00:00,Professional
INV-STRIPE-102220,CUST-8947,49.0,Refunded,2025-10-30 00:00:00,Basic
INV-STRIPE-102221,CUST-8183,199.0,Refunded,2025-03-31 00:00:00,Professional
INV-STRIPE-102222,CUST-5494,49.0,Paid,2025-03-23 00:00:00,Basic
INV-STRIPE-102223,CUST-8656,999.0,Refunded,2025-03-31 00:00:00,Enterprise
INV-STRIPE-102224,CUST-5518,199.0,Paid,2025-10-17 00:00:00,Professional
INV-STRIPE-102225,CUST-7261,999.0,Failed,2025-03-20 00:00:00,Enterprise
INV-STRIPE-102226,CUST-7519,49.0,Paid,2025-05-15 00:00:00,Basic
INV-STRIPE-102227,CUST-7455,199.0,Paid,2025-01-18 00:00:00,Professional
INV-STRIPE-102228,CUST-6742,49.0,Paid,2025-01-25 00:00:00,Basic
INV-STRIPE-102229,CUST-5386,49.0,Paid,2025-11-16 00:00:00,Basic
INV-STRIPE-102230,CUST-9002,199.0,Paid,2025-01-10 00:00:00,Professional
INV-STRIPE-102231,CUST-8456,49.0,Refunded,2025-10-13 00:00:00,Basic
INV-STRIPE-102232,CUST-7574,49.0,Failed,2025-04-29 00:00:00,Basic
INV-STRIPE-102233,CUST-8326,49.0,Paid,2025-07-04 00:00:00,Basic
INV-STRIPE-102234,CUST-7502,199.0,Paid,2025-03-08 00:00:00,Professional
INV-STRIPE-102235,CUST-8988,49.0,Failed,2025-07-11 00:00:00,Basic
INV-STRIPE-102236,CUST-5436,49.0,Paid,2025-01-27 00:00:00,Basic
INV-STRIPE-102237,CUST-7439,49.0,Paid,2025-07-19 00:00:00,Basic
INV-STRIPE-102238,CUST-9380,199.0,Refunded,2025-09-09 00:00:00,Professional
INV-STRIPE-102239,CUST-5962,49.0,Failed,2025-08-11 00:00:00,Basic
INV-STRIPE-102240,CUST-9234,49.0,Paid,2025-03-25 00:00:00,Basic
INV-STRIPE-102241,CUST-7034,999.0,Paid,2025-04-21 00:00:00,Enterprise
INV-STRIPE-102242,CUST-8768,999.0,Paid,2025-09-10 00:00:00,Enterprise
INV-STRIPE-102243,CUST-6833,49.0,Paid,2025-06-22 00:00:00,Basic
INV-STRIPE-102244,CUST-9261,199.0,Refunded,2025-11-01 00:00:00,Professional
INV-STRIPE-102245,CUST-6459,49.0,Paid,2025-03-17 00:00:00,Basic
INV-STRIPE-102246,CUST-6885,49.0,Paid,2025-05-17 00:00:00,Basic
INV-STRIPE-102247,CUST-9331,49.0,Failed,2025-11-11 00:00:00,Basic
INV-STRIPE-102248,CUST-7241,49.0,Paid,2025-01-20 00:00:00,Basic
INV-STRIPE-102249,CUST-6718,199.0,Paid,2025-12-17 00:00:00,Professional
INV-STRIPE-102250,CUST-9185,49.0,Paid,2025-10-27 00:00:00,Basic
INV-STRIPE-102251,CUST-9244,999.0,Paid,2025-12-21 00:00:00,Enterprise
INV-STRIPE-102252,CUST-9741,49.0,Paid,2025-07-06 00:00:00,Basic
INV-STRIPE-102253,CUST-5036,49.0,Failed,2025-06-16 00:00:00,Basic
INV-STRIPE-102254,CUST-5055,49.0,Paid,2025-12-27 00:00:00,Basic
INV-STRIPE-102255,CUST-8264,199.0,Paid,2025-02-08 00:00:00,Professional
INV-STRIPE-102256,CUST-7497,49.0,Failed,2025-09-28 00:00:00,Basic
INV-STRIPE-102257,CUST-7928,999.0,Paid,2025-04-03 00:00:00,Enterprise
INV-STRIPE-102258,CUST-5250,49.0,Paid,2025-05-31 00:00:00,Basic
INV-STRIPE-102259,CUST-5004,49.0,Refunded,2025-11-17 00:00:00,Basic
INV-STRIPE-102260,CUST-5529,49.0,Paid,2025-10-29 00:00:00,Basic
INV-STRIPE-102261,CUST-8655,49.0,Paid,2025-08-08 00:00:00,Basic
INV-STRIPE-102262,CUST-5781,999.0,Paid,2025-04-20 00:00:00,Enterprise
INV-STRIPE-102263,CUST-7476,199.0,Failed,2025-07-02 00:00:00,Professional
INV-STRIPE-102264,CUST-9003,999.0,Paid,2025-11-08 00:00:00,Enterprise
INV-STRIPE-102265,CUST-8732,49.0,Refunded,2025-05-04 00:00:00,Basic
INV-STRIPE-102266,CUST-6994,49.0,Paid,2025-05-17 00:00:00,Basic
INV-STRIPE-102267,CUST-7448,999.0,Paid,2025-04-29 00:00:00,Enterprise
INV-STRIPE-102268,CUST-5420,49.0,Failed,2025-04-01 00:00:00,Basic
INV-STRIPE-102269,CUST-8811,49.0,Paid,2025-02-27 00:00:00,Basic
INV-STRIPE-102270,CUST-6534,199.0,Refunded,2025-10-06 00:00:00,Professional
INV-STRIPE-102271,CUST-8753,49.0,Paid,2025-10-28 00:00:00,Basic
INV-STRIPE-102272,CUST-7898,49.0,Refunded,2025-01-31 00:00:00,Basic
INV-STRIPE-102273,CUST-9658,199.0,Paid,2025-01-09 00:00:00,Professional
INV-STRIPE-102274,CUST-5840,49.0,Refunded,2025-04-23 00:00:00,Basic
INV-STRIPE-102275,CUST-6610,49.0,Refunded,2025-04-15 00:00:00,Basic
INV-STRIPE-102276,CUST-8239,49.0,Refunded,2025-11-14 00:00:00,Basic
INV-STRIPE-102277,CUST-8991,49.0,Failed,2025-08-05 00:00:00,Basic
INV-STRIPE-102278,CUST-5123,49.0,Failed,2025-08-25 00:00:00,Basic
INV-STRIPE-102279,CUST-7051,49.0,Paid,2025-01-31 00:00:00,Basic
INV-STRIPE-102280,CUST-9646,49.0,Paid,2025-01-12 00:00:00,Basic
INV-STRIPE-102281,CUST-7194,49.0,Refunded,2025-04-12 00:00:00,Basic
INV-STRIPE-102282,CUST-8901,999.0,Failed,2025-04-20 00:00:00,Enterprise
INV-STRIPE-102283,CUST-7654,49.0,Paid,2025-02-13 00:00:00,Basic
INV-STRIPE-102284,CUST-9701,49.0,Paid,2025-08-09 00:00:00,Basic
INV-STRIPE-102285,CUST-8700,199.0,Paid,2025-12-30 00:00:00,Professional
INV-STRIPE-102286,CUST-9517,199.0,Paid,2025-08-19 00:00:00,Professional
INV-STRIPE-102287,CUST-6711,999.0,Paid,2025-04-26 00:00:00,Enterprise
INV-STRIPE-102288,CUST-5632,199.0,Paid,2025-03-28 00:00:00,Professional
INV-STRIPE-102289,CUST-6367,49.0,Paid,2025-04-23 00:00:00,Basic
INV-STRIPE-102290,CUST-9041,999.0,Failed,2025-05-26 00:00:00,Enterprise
INV-STRIPE-102291,CUST-8436,49.0,Paid,2025-07-09 00:00:00,Basic
INV-STRIPE-102292,CUST-9050,199.0,Paid,2025-12-30 00:00:00,Professional
INV-STRIPE-102293,CUST-7228,49.0,Refunded,2025-12-27 00:00:00,Basic
INV-STRIPE-102294,CUST-5630,199.0,Paid,2025-08-24 00:00:00,Professional
INV-STRIPE-102295,CUST-7159,49.0,Paid,2025-07-06 00:00:00,Basic
INV-STRIPE-102296,CUST-6445,49.0,Paid,2025-02-17 00:00:00,Basic
INV-STRIPE-102297,CUST-9026,49.0,Refunded,2025-09-29 00:00:00,Basic
INV-STRIPE-102298,CUST-5249,49.0,Paid,2025-11-25 00:00:00,Basic
INV-STRIPE-102299,CUST-8855,49.0,Failed,2025-02-04 00:00:00,Basic
INV-STRIPE-102300,CUST-6610,49.0,Paid,2025-02-28 00:00:00,Basic
INV-STRIPE-102301,CUST-7594,49.0,Refunded,2025-12-14 00:00:00,Basic
INV-STRIPE-102302,CUST-9162,999.0,Paid,2025-03-21 00:00:00,Enterprise
INV-STRIPE-102303,CUST-9963,49.0,Paid,2025-01-13 00:00:00,Basic
INV-STRIPE-102304,CUST-8439,49.0,Failed,2025-07-06 00:00:00,Basic
INV-STRIPE-102305,CUST-5738,49.0,Paid,2025-09-07 00:00:00,Basic
INV-STRIPE-102306,CUST-6215,49.0,Refunded,2025-03-20 00:00:00,Basic
INV-STRIPE-102307,CUST-5386,999.0,Paid,2025-08-29 00:00:00,Enterprise
INV-STRIPE-102308,CUST-6178,199.0,Refunded,2025-03-24 00:00:00,Professional
INV-STRIPE-102309,CUST-8969,49.0,Paid,2025-08-18 00:00:00,Basic
INV-STRIPE-102310,CUST-6635,49.0,Paid,2025-01-06 00:00:00,Basic
INV-STRIPE-102311,CUST-5697,199.0,Paid,2025-05-11 00:00:00,Professional
INV-STRIPE-102312,CUST-7319,49.0,Paid,2025-09-29 00:00:00,Basic
INV-STRIPE-102313,CUST-5105,49.0,Failed,2025-11-20 00:00:00,Basic
INV-STRIPE-102314,CUST-8031,999.0,Failed,2025-11-10 00:00:00,Enterprise
INV-STRIPE-102315,CUST-6588,49.0,Paid,2025-07-05 00:00:00,Basic
INV-STRIPE-102316,CUST-9930,49.0,Paid,2025-03-04 00:00:00,Basic
INV-STRIPE-102317,CUST-5736,199.0,Refunded,2025-10-10 00:00:00,Professional
INV-STRIPE-102318,CUST-6748,999.0,Paid,2025-02-01 00:00:00,Enterprise
INV-STRIPE-102319,CUST-7727,999.0,Paid,2025-12-21 00:00:00,Enterprise
INV-STRIPE-102320,CUST-7348,199.0,Paid,2025-09-14 00:00:00,Professional
INV-STRIPE-102321,CUST-7975,199.0,Paid,2025-05-04 00:00:00,Professional
INV-STRIPE-102322,CUST-6819,49.0,Paid,2025-02-11 00:00:00,Basic
INV-STRIPE-102323,CUST-6524,199.0,Paid,2025-10-11 00:00:00,Professional
INV-STRIPE-102324,CUST-7409,49.0,Failed,2025-01-29 00:00:00,Basic
INV-STRIPE-102325,CUST-8957,199.0,Failed,2025-11-30 00:00:00,Professional
INV-STRIPE-102326,CUST-5931,49.0,Paid,2025-02-18 00:00:00,Basic
INV-STRIPE-102327,CUST-9302,49.0,Paid,2025-11-01 00:00:00,Basic
INV-STRIPE-102328,CUST-8551,199.0,Refunded,2025-09-15 00:00:00,Professional
INV-STRIPE-102329,CUST-5239,49.0,Paid,2025-09-24 00:00:00,Basic
INV-STRIPE-102330,CUST-6300,49.0,Paid,2025-03-09 00:00:00,Basic
INV-STRIPE-102331,CUST-5684,199.0,Paid,2025-01-22 00:00:00,Professional
INV-STRIPE-102332,CUST-6825,199.0,Refunded,2025-10-13 00:00:00,Professional
INV-STRIPE-102333,CUST-8524,49.0,Failed,2025-01-03 00:00:00,Basic
INV-STRIPE-102334,CUST-7072,49.0,Paid,2025-02-28 00:00:00,Basic
INV-STRIPE-102335,CUST-7259,199.0,Paid,2025-09-14 00:00:00,Professional
INV-STRIPE-102336,CUST-6515,999.0,Refunded,2025-09-25 00:00:00,Enterprise
INV-STRIPE-102337,CUST-5292,199.0,Refunded,2025-11-24 00:00:00,Professional
INV-STRIPE-102338,CUST-6464,49.0,Paid,2025-10-23 00:00:00,Basic
INV-STRIPE-102339,CUST-6621,199.0,Paid,2025-05-15 00:00:00,Professional
INV-STRIPE-102340,CUST-7841,999.0,Paid,2025-01-06 00:00:00,Enterprise
INV-STRIPE-102341,CUST-8640,49.0,Failed,2025-02-25 00:00:00,Basic
INV-STRIPE-102342,CUST-9822,49.0,Paid,2025-05-14 00:00:00,Basic
INV-STRIPE-102343,CUST-7355,49.0,Failed,2025-03-28 00:00:00,Basic
INV-STRIPE-102344,CUST-6288,999.0,Refunded,2025-05-22 00:00:00,Enterprise
INV-STRIPE-102345,CUST-8027,49.0,Refunded,2025-07-27 00:00:00,Basic
INV-STRIPE-102346,CUST-9403,199.0,Paid,2025-05-30 00:00:00,Professional
INV-STRIPE-102347,CUST-9223,199.0,Refunded,2025-02-08 00:00:00,Professional
INV-STRIPE-102348,CUST-7154,199.0,Failed,2025-05-06 00:00:00,Professional
INV-STRIPE-102349,CUST-5603,999.0,Failed,2025-12-26 00:00:00,Enterprise
INV-STRIPE-102350,CUST-5484,199.0,Failed,2025-02-06 00:00:00,Professional
INV-STRIPE-102351,CUST-7332,999.0,Failed,2025-12-13 00:00:00,Enterprise
INV-STRIPE-102352,CUST-9518,199.0,Refunded,2025-08-04 00:00:00,Professional
INV-STRIPE-102353,CUST-9987,49.0,Refunded,2025-02-05 00:00:00,Basic
INV-STRIPE-102354,CUST-8557,999.0,Paid,2025-03-10 00:00:00,Enterprise
INV-STRIPE-102355,CUST-8583,49.0,Paid,2025-08-17 00:00:00,Basic
INV-STRIPE-102356,CUST-5988,199.0,Paid,2025-06-14 00:00:00,Professional
INV-STRIPE-102357,CUST-7064,199.0,Refunded,2025-11-25 00:00:00,Professional
INV-STRIPE-102358,CUST-5883,199.0,Paid,2025-09-06 00:00:00,Professional
INV-STRIPE-102359,CUST-8106,199.0,Paid,2025-07-13 00:00:00,Professional
INV-STRIPE-102360,CUST-9327,199.0,Paid,2025-05-16 00:00:00,Professional
INV-STRIPE-102361,CUST-9387,49.0,Paid,2025-05-01 00:00:00,Basic
INV-STRIPE-102362,CUST-7825,49.0,Paid,2025-12-01 00:00:00,Basic
INV-STRIPE-102363,CUST-9884,49.0,Paid,2025-05-14 00:00:00,Basic
INV-STRIPE-102364,CUST-8302,49.0,Paid,2025-12-04 00:00:00,Basic
INV-STRIPE-102365,CUST-8321,199.0,Paid,2025-06-19 00:00:00,Professional
INV-STRIPE-102366,CUST-8588,199.0,Paid,2025-09-28 00:00:00,Professional
INV-STRIPE-102367,CUST-8624,199.0,Refunded,2025-08-01 00:00:00,Professional
INV-STRIPE-102368,CUST-6837,49.0,Failed,2025-06-19 00:00:00,Basic
INV-STRIPE-102369,CUST-7032,49.0,Refunded,2025-01-20 00:00:00,Basic
INV-STRIPE-102370,CUST-5280,49.0,Failed,2025-12-24 00:00:00,Basic
INV-STRIPE-102371,CUST-5074,199.0,Paid,2025-05-20 00:00:00,Professional
INV-STRIPE-102372,CUST-7677,49.0,Paid,2025-09-07 00:00:00,Basic
INV-STRIPE-102373,CUST-9356,49.0,Paid,2025-05-06 00:00:00,Basic
INV-STRIPE-102374,CUST-9025,49.0,Refunded,2025-04-26 00:00:00,Basic
INV-STRIPE-102375,CUST-5035,49.0,Paid,2025-07-08 00:00:00,Basic
INV-STRIPE-102376,CUST-7725,999.0,Refunded,2025-09-11 00:00:00,Enterprise
INV-STRIPE-102377,CUST-7363,49.0,Paid,2025-11-19 00:00:00,Basic
INV-STRIPE-102378,CUST-5831,199.0,Paid,2025-07-10 00:00:00,Professional
INV-STRIPE-102379,CUST-8451,49.0,Refunded,2025-09-20 00:00:00,Basic
INV-STRIPE-102380,CUST-9099,49.0,Paid,2025-05-03 00:00:00,Basic
INV-STRIPE-102381,CUST-7249,49.0,Refunded,2025-11-25 00:00:00,Basic
INV-STRIPE-102382,CUST-8425,49.0,Paid,2025-02-25 00:00:00,Basic
INV-STRIPE-102383,CUST-5441,199.0,Paid,2025-07-11 00:00:00,Professional
INV-STRIPE-102384,CUST-6788,199.0,Paid,2025-04-13 00:00:00,Professional
INV-STRIPE-102385,CUST-8211,199.0,Paid,2025-10-29 00:00:00,Professional
INV-STRIPE-102386,CUST-9542,49.0,Paid,2025-01-23 00:00:00,Basic
INV-STRIPE-102387,CUST-9111,49.0,Paid,2025-03-10 00:00:00,Basic
INV-STRIPE-102388,CUST-6163,49.0,Paid,2025-10-02 00:00:00,Basic
INV-STRIPE-102389,CUST-7289,49.0,Refunded,2025-03-21 00:00:00,Basic
INV-STRIPE-102390,CUST-7353,199.0,Refunded,2025-03-28 00:00:00,Professional
INV-STRIPE-102391,CUST-9167,49.0,Paid,2025-03-22 00:00:00,Basic
INV-STRIPE-102392,CUST-9714,49.0,Paid,2025-07-31 00:00:00,Basic
INV-STRIPE-102393,CUST-9214,199.0,Paid,2025-04-10 00:00:00,Professional
INV-STRIPE-102394,CUST-7721,49.0,Failed,2025-03-12 00:00:00,Basic
INV-STRIPE-102395,CUST-6280,49.0,Refunded,2025-07-07 00:00:00,Basic
INV-STRIPE-102396,CUST-6665,999.0,Failed,2025-12-07 00:00:00,Enterprise
INV-STRIPE-102397,CUST-9053,199.0,Paid,2025-07-06 00:00:00,Professional
INV-STRIPE-102398,CUST-8955,49.0,Paid,2025-06-21 00:00:00,Basic
INV-STRIPE-102399,CUST-7617,999.0,Paid,2025-04-13 00:00:00,Enterprise
INV-STRIPE-102400,CUST-9891,199.0,Refunded,2025-08-25 00:00:00,Professional
INV-STRIPE-102401,CUST-7930,49.0,Failed,2025-09-20 00:00:00,Basic
INV-STRIPE-102402,CUST-7996,999.0,Paid,2025-03-26 00:00:00,Enterprise
INV-STRIPE-102403,CUST-8512,999.0,Failed,2025-10-05 00:00:00,Enterprise
INV-STRIPE-102404,CUST-8440,999.0,Paid,2025-08-01 00:00:00,Enterprise
INV-STRIPE-102405,CUST-8172,49.0,Paid,2025-01-18 00:00:00,Basic
INV-STRIPE-102406,CUST-7901,999.0,Paid,2025-07-18 00:00:00,Enterprise
INV-STRIPE-102407,CUST-8635,49.0,Paid,2025-04-13 00:00:00,Basic
INV-STRIPE-102408,CUST-8378,49.0,Refunded,2025-06-08 00:00:00,Basic
INV-STRIPE-102409,CUST-5206,49.0,Failed,2025-04-03 00:00:00,Basic
INV-STRIPE-102410,CUST-5848,199.0,Failed,2025-02-10 00:00:00,Professional
INV-STRIPE-102411,CUST-9829,49.0,Failed,2025-01-30 00:00:00,Basic
INV-STRIPE-102412,CUST-7273,199.0,Failed,2025-03-03 00:00:00,Professional
INV-STRIPE-102413,CUST-7335,199.0,Failed,2025-04-25 00:00:00,Professional
INV-STRIPE-102414,CUST-5411,49.0,Refunded,2025-12-20 00:00:00,Basic
INV-STRIPE-102415,CUST-8153,999.0,Paid,2025-03-13 00:00:00,Enterprise
INV-STRIPE-102416,CUST-9619,199.0,Paid,2025-11-19 00:00:00,Professional
INV-STRIPE-102417,CUST-9544,49.0,Failed,2025-11-26 00:00:00,Basic
INV-STRIPE-102418,CUST-8126,49.0,Paid,2025-06-24 00:00:00,Basic
INV-STRIPE-102419,CUST-7744,49.0,Paid,2025-04-26 00:00:00,Basic
INV-STRIPE-102420,CUST-7223,199.0,Failed,2025-01-19 00:00:00,Professional
INV-STRIPE-102421,CUST-5966,49.0,Paid,2025-08-07 00:00:00,Basic
INV-STRIPE-102422,CUST-6280,49.0,Paid,2025-08-20 00:00:00,Basic
INV-STRIPE-102423,CUST-7098,49.0,Failed,2025-02-16 00:00:00,Basic
INV-STRIPE-102424,CUST-9745,199.0,Paid,2025-11-26 00:00:00,Professional
INV-STRIPE-102425,CUST-8449,49.0,Failed,2025-06-13 00:00:00,Basic
INV-STRIPE-102426,CUST-5963,49.0,Paid,2025-06-29 00:00:00,Basic
INV-STRIPE-102427,CUST-6791,49.0,Paid,2025-10-23 00:00:00,Basic
INV-STRIPE-102428,CUST-9229,49.0,Paid,2025-11-07 00:00:00,Basic
INV-STRIPE-102429,CUST-8478,999.0,Paid,2025-12-14 00:00:00,Enterprise
INV-STRIPE-102430,CUST-9409,199.0,Failed,2025-01-30 00:00:00,Professional
INV-STRIPE-102431,CUST-8358,49.0,Paid,2025-06-29 00:00:00,Basic
